Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P20.csv;
Starttime of export;134222763777670000;søndag 3. mai 2026;12:06:17.767
Endtime of export;134222764427070000;søndag 3. mai 2026;12:07:22.707


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1530;0.3501304686862543;1530;0.34964281471001274;1530;0;1530;0;1530;0.0011340168893592864;1530;0.00052612573148530517;1530;0
1540;0.3501304686862543;1540;0.349604342954769;1540;0;1540;0;1540;0.0011340168893592864;1540;0.00052612573148530517;1540;0
1550;0.3501304686862543;1550;0.34952739944428152;1550;0;1550;0;1550;0.0011340168893592864;1550;0.00052612573148530517;1550;0
1560;0.3501304686862543;1560;0.34952739944428152;1560;0;1560;0;1560;0.0011340168893592864;1560;0.00052612573148530517;1560;0
1570;0.3501304686862543;1570;0.349604342954769;1570;0;1570;0;1570;0.0011340168893592864;1570;0.00052612573148530517;1570;0
1580;0.3501304686862543;1580;0.349604342954769;1580;0;1580;0;1580;0.0011340168893592864;1580;0.00052612573148530517;1580;0
1590;0.3501304686862543;1590;0.34952739944428152;1590;0;1590;0;1590;0.0011340168893592864;1590;0.00052612573148530517;1590;0
1600;0.3501304686862543;1600;0.34952739944428152;1600;0;1600;0;1600;0.0011340168893592864;1600;0.00052612573148530517;1600;0
1610;0.3501304686862543;1610;0.34964281471001274;1610;0;1610;0;1610;0.0011340168893592864;1610;0.00052612573148530517;1610;0
1620;0.3501304686862543;1620;0.34964281471001274;1620;0;1620;0;1620;0.0011340168893592864;1620;0.00052612573148530517;1620;0
1630;0.3501304686862543;1630;0.349604342954769;1630;0;1630;0;1630;0.0011340168893592864;1630;0.00052612573148530517;1630;0
1640;0.3501304686862543;1640;0.34964281471001274;1640;0;1640;0;1640;0.0011340168893592864;1640;0.00052612573148530517;1640;0
1650;0.3501304686862543;1650;0.349604342954769;1650;0;1650;0;1650;0.0011340168893592864;1650;0.00052612573148530517;1650;0
1660;0.3501304686862543;1660;0.349604342954769;1660;0;1660;0;1660;0.0011340168893592864;1660;0.00052612573148530517;1660;0
1670;0.3501304686862543;1670;0.34964281471001274;1670;0;1670;0;1670;0.0011340168893592864;1670;0.00052612573148530517;1670;0
1680;0.3501304686862543;1680;0.34964281471001274;1680;0;1680;0;1680;0.0011340168893592864;1680;0.00052612573148530517;1680;0
1690;0.3501304686862543;1690;0.349604342954769;1690;0;1690;0;1690;0.0011340168893592864;1690;0.00052612573148530517;1690;0
1700;0.3501304686862543;1700;0.349604342954769;1700;0;1700;0;1700;0.0011340168893592864;1700;0.00052612573148530517;1700;0
1710;0.3501304686862543;1710;0.349604342954769;1710;0;1710;0;1710;0.0011340168893592864;1710;0.00052612573148530517;1710;0
1720;0.3501304686862543;1720;0.34952739944428152;1720;0;1720;0;1720;0.0011340168893592864;1720;0.00052612573148530517;1720;0
1730;0.3501304686862543;1730;0.34952739944428152;1730;0;1730;0;1730;0.0011340168893592864;1730;0.00052612573148530517;1730;0
1740;0.3501304686862543;1740;0.349604342954769;1740;0;1740;0;1740;0.0011340168893592864;1740;0.00052612573148530517;1740;0
1750;0.3501304686862543;1750;0.34964281471001274;1750;0;1750;0;1750;0.0011340168893592864;1750;0.00052612573148530517;1750;0
1760;0.3501304686862543;1760;0.34952739944428152;1760;0;1760;0;1760;0.0011340168893592864;1760;0.00052612573148530517;1760;0
1770;0.3501304686862543;1770;0.349604342954769;1770;0;1770;0;1770;0.0011340168893592864;1770;0.00052612573148530517;1770;0
1780;0.3501304686862543;1780;0.349604342954769;1780;0;1780;0;1780;0.0011340168893592864;1780;0.00052612573148530517;1780;0
1790;0.3501304686862543;1790;0.349604342954769;1790;0;1790;0;1790;0.0011340168893592864;1790;0.00052612573148530517;1790;0
1800;0.3501304686862543;1800;0.349604342954769;1800;0;1800;0;1800;0.0011340168893592864;1800;0.00052612573148530517;1800;0
1810;0.3501304686862543;1810;0.34952739944428152;1810;0;1810;0;1810;0.0011340168893592864;1810;0.00052612573148530517;1810;0
1820;0.3501304686862543;1820;0.349604342954769;1820;0;1820;0;1820;0.0011340168893592864;1820;0.00052612573148530517;1820;0
1830;0.3501304686862543;1830;0.349604342954769;1830;0;1830;0;1830;0.0011340168893592864;1830;0.00052612573148530517;1830;0
1840;0.3501304686862543;1840;0.34952739944428152;1840;0;1840;0;1840;0.0011340168893592864;1840;0.00052612573148530517;1840;0
1850;0.3501304686862543;1850;0.34952739944428152;1850;0;1850;0;1850;0.0011340168893592864;1850;0.00052612573148530517;1850;0
1860;0.3501304686862543;1860;0.34952739944428152;1860;0;1860;0;1860;0.0011340168893592864;1860;0.00052612573148530517;1860;0
1870;0.3501304686862543;1870;0.349604342954769;1870;0;1870;0;1870;0.0011340168893592864;1870;0.00052612573148530517;1870;0
1880;0.3501304686862543;1880;0.34964281471001274;1880;0;1880;0;1880;0.0011340168893592864;1880;0.00052612573148530517;1880;0
1890;0.3501304686862543;1890;0.34964281471001274;1890;0;1890;0;1890;0.0011340168893592864;1890;0.00052612573148530517;1890;0
1900;0.3501304686862543;1900;0.34952739944428152;1900;0;1900;0;1900;0.0011340168893592864;1900;0.00052612573148530517;1900;0
1910;0.3501304686862543;1910;0.349604342954769;1910;0;1910;0;1910;0.0011340168893592864;1910;0.00052612573148530517;1910;0
1920;0.3501304686862543;1920;0.34968128646525648;1920;0;1920;0;1920;0.0011340168893592864;1920;0.00052612573148530517;1920;0
1930;0.3501304686862543;1930;0.349604342954769;1930;0;1930;0;1930;0.0011340168893592864;1930;0.00052612573148530517;1930;0
1940;0.3501304686862543;1940;0.34948892768903778;1940;0;1940;0;1940;0.0011340168893592864;1940;0.00052612573148530517;1940;0
1950;0.3501304686862543;1950;0.349604342954769;1950;0;1950;0;1950;0.0011340168893592864;1950;0.00052612573148530517;1950;0
1960;0.3501304686862543;1960;0.34964281471001274;1960;0;1960;0;1960;0.0011340168893592864;1960;0.00052612573148530517;1960;0
1970;0.3501304686862543;1970;0.349604342954769;1970;0;1970;0;1970;0.0011340168893592864;1970;0.00052612573148530517;1970;0
1980;0.3501304686862543;1980;0.34952739944428152;1980;0;1980;0;1980;0.0011340168893592864;1980;0.00052612573148530517;1980;0
1990;0.3501304686862543;1990;0.349604342954769;1990;0;1990;0;1990;0.0011340168893592864;1990;0.00052612573148530517;1990;0
2000;0.3501304686862543;2000;0.34952739944428152;2000;0;2000;0;2000;0.0011340168893592864;2000;0.00052612573148530517;2000;0
2010;0.3501304686862543;2010;0.349604342954769;2010;0;2010;0;2010;0.0011340168893592864;2010;0.00052612573148530517;2010;0
2020;0.3501304686862543;2020;0.34964281471001274;2020;0;2020;0;2020;0.0011340168893592864;2020;0.00052612573148530517;2020;0
2030;0.3501304686862543;2030;0.34964281471001274;2030;0;2030;0;2030;0.0011340168893592864;2030;0.00052612573148530517;2030;0
2040;0.3501304686862543;2040;0.34964281471001274;2040;0;2040;0;2040;0.0011340168893592864;2040;0.00052612573148530517;2040;0
2050;0.3501304686862543;2050;0.34952739944428152;2050;0;2050;0;2050;0.0011340168893592864;2050;0.00052612573148530517;2050;0
2060;0.3501304686862543;2060;0.34952739944428152;2060;0;2060;0;2060;0.0011340168893592864;2060;0.00052612573148530517;2060;0
2070;0.3501304686862543;2070;0.34948892768903778;2070;0;2070;0;2070;0.0011340168893592864;2070;0.00052612573148530517;2070;0
2080;0.3501304686862543;2080;0.34952739944428152;2080;0;2080;0;2080;0.0011340168893592864;2080;0.00052612573148530517;2080;0
2090;0.35000024673990654;2090;0.349604342954769;2090;0;2090;0.0079180757027508264;2090;4.9347940718468028E-05;2090;0.00039590378513754132;2090;0.0079180757027508264
2100;0.3500009869571909;2100;0.34952739944428152;2100;0;2100;0.0094717502581875834;2100;9.8695394392684841E-05;2100;0.00047358751290937917;2100;0.0094717502581875834
2110;0.35000222064454745;2110;0.349604342954769;2110;0;2110;0.00795755379556895;2110;0.00014804187398320616;2110;0.00039787768977844751;2110;0.00795755379556895
2120;0.35000394778980021;2120;0.349604342954769;2120;0;2120;0.0079920967006241739;2120;0.00019738689246020155;2120;0.00039960483503120869;2120;0.0079920967006241739
