Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Scope Project.csv;
Starttime of export;134222747887170000;søndag 3. mai 2026;11:39:48.717
Endtime of export;134222748520570000;søndag 3. mai 2026;11:40:52.057


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1100;0.35015413325666189;1100;0.44370625628098009;1100;0;1100;0;1100;0.0012324323660605719;1100;0;1100;0
1110;0.35015413325666189;1110;0.44370625628098009;1110;0;1110;0;1110;0.0012324323660605719;1110;0;1110;0
1120;0.35015413325666189;1120;0.44374472803622389;1120;0;1120;0;1120;0.0012324323660605719;1120;0;1120;0
1130;0.35015413325666189;1130;0.44366778452573635;1130;0;1130;0;1130;0.0012324323660605719;1130;0;1130;0
1140;0.35015413325666189;1140;0.44366778452573635;1140;0;1140;0;1140;0.0012324323660605719;1140;0;1140;0
1150;0.35015413325666189;1150;0.44370625628098009;1150;0;1150;0;1150;0.0012324323660605719;1150;0;1150;0
1160;0.35015413325666189;1160;0.44366778452573635;1160;0;1160;0;1160;0.0012324323660605719;1160;0;1160;0
1170;0.35015413325666189;1170;0.44366778452573635;1170;0;1170;0;1170;0.0012324323660605719;1170;0;1170;0
1180;0.35015413325666189;1180;0.44374472803622389;1180;0;1180;0;1180;0.0012324323660605719;1180;0;1180;0
1190;0.35015413325666189;1190;0.44370625628098009;1190;0;1190;0;1190;0.0012324323660605719;1190;0;1190;0
1200;0.35015413325666189;1200;0.44374472803622389;1200;0;1200;0;1200;0.0012324323660605719;1200;0;1200;0
1210;0.35015413325666189;1210;0.44370625628098009;1210;0;1210;0;1210;0.0012324323660605719;1210;0;1210;0
1220;0.35015413325666189;1220;0.44366778452573635;1220;0;1220;0;1220;0.0012324323660605719;1220;0;1220;0
1230;0.35015413325666189;1230;0.44366778452573635;1230;0;1230;0;1230;0.0012324323660605719;1230;0;1230;0
1240;0.35015413325666189;1240;0.44366778452573635;1240;0;1240;0;1240;0.0012324323660605719;1240;0;1240;0
1250;0.35015413325666189;1250;0.44370625628098009;1250;0;1250;0;1250;0.0012324323660605719;1250;0;1250;0
1260;0.35015413325666189;1260;0.44370625628098009;1260;0;1260;0;1260;0.0012324323660605719;1260;0;1260;0
1270;0.35015413325666189;1270;0.44370625628098009;1270;0;1270;0;1270;0.0012324323660605719;1270;0;1270;0
1280;0.35015413325666189;1280;0.44366778452573635;1280;0;1280;0;1280;0.0012324323660605719;1280;0;1280;0
1290;0.35015413325666189;1290;0.44370625628098009;1290;0;1290;0;1290;0.0012324323660605719;1290;0;1290;0
1300;0.35015413325666189;1300;0.44366778452573635;1300;0;1300;0;1300;0.0012324323660605719;1300;0;1300;0
1310;0.35015413325666189;1310;0.44366778452573635;1310;0;1310;0;1310;0.0012324323660605719;1310;0;1310;0
1320;0.35015413325666189;1320;0.44366778452573635;1320;0;1320;0;1320;0.0012324323660605719;1320;0;1320;0
1330;0.35015413325666189;1330;0.44366778452573635;1330;0;1330;0;1330;0.0012324323660605719;1330;0;1330;0
1340;0.35015413325666189;1340;0.44366778452573635;1340;0;1340;0;1340;0.0012324323660605719;1340;0;1340;0
1350;0.35015413325666189;1350;0.44366778452573635;1350;0;1350;0;1350;0.0012324323660605719;1350;0;1350;0
1360;0.35015413325666189;1360;0.44366778452573635;1360;0;1360;0;1360;0.0012324323660605719;1360;0;1360;0
1370;0.35015413325666189;1370;0.44362931277049261;1370;0;1370;0;1370;0.0012324323660605719;1370;0;1370;0
1380;0.35015413325666189;1380;0.44370625628098009;1380;0;1380;0;1380;0.0012324323660605719;1380;0;1380;0
1390;0.35015413325666189;1390;0.44374472803622389;1390;0;1390;0;1390;0.0012324323660605719;1390;0;1390;0
1400;0.35015413325666189;1400;0.44374472803622389;1400;0;1400;0;1400;0.0012324323660605719;1400;0;1400;0
1410;0.35015413325666189;1410;0.44366778452573635;1410;0;1410;0;1410;0.0012324323660605719;1410;0;1410;0
1420;0.35015413325666189;1420;0.44366778452573635;1420;0;1420;0;1420;0.0012324323660605719;1420;0;1420;0
1430;0.35015413325666189;1430;0.44370625628098009;1430;0;1430;0;1430;0.0012324323660605719;1430;0;1430;0
1440;0.35015413325666189;1440;0.44366778452573635;1440;0;1440;0;1440;0.0012324323660605719;1440;0;1440;0
1450;0.35015413325666189;1450;0.44370625628098009;1450;0;1450;0;1450;0.0012324323660605719;1450;0;1450;0
1460;0.35015413325666189;1460;0.44370625628098009;1460;0;1460;0;1460;0.0012324323660605719;1460;0;1460;0
1470;0.35015413325666189;1470;0.44370625628098009;1470;0;1470;0;1470;0.0012324323660605719;1470;0;1470;0
1480;0.35015413325666189;1480;0.44366778452573635;1480;0;1480;0;1480;0.0012324323660605719;1480;0;1480;0
1490;0.35015413325666189;1490;0.44366778452573635;1490;0;1490;0;1490;0.0012324323660605719;1490;0;1490;0
1500;0.35015413325666189;1500;0.44366778452573635;1500;0;1500;0;1500;0.0012324323660605719;1500;0;1500;0
1510;0.35015413325666189;1510;0.44366778452573635;1510;0;1510;0;1510;0.0012324323660605719;1510;0;1510;0
1520;0.35015413325666189;1520;0.44362931277049261;1520;0;1520;0;1520;0.0012324323660605719;1520;0;1520;0
1530;0.35015413325666189;1530;0.44366778452573635;1530;0;1530;0;1530;0.0012324323660605719;1530;0;1530;0
1540;0.35015413325666189;1540;0.44370625628098009;1540;0;1540;0;1540;0.0012324323660605719;1540;0;1540;0
1550;0.35015413325666189;1550;0.44374472803622389;1550;0;1550;0;1550;0.0012324323660605719;1550;0;1550;0
1560;0.35015413325666189;1560;0.44370625628098009;1560;0;1560;0;1560;0.0012324323660605719;1560;0;1560;0
1570;0.35015413325666189;1570;0.44366778452573635;1570;0;1570;0;1570;0.0012324323660605719;1570;0;1570;0
1580;0.35015413325666189;1580;0.44370625628098009;1580;0;1580;0;1580;0.0012324323660605719;1580;0;1580;0
1590;0.35015413325666189;1590;0.44366778452573635;1590;0;1590;0;1590;0.0012324323660605719;1590;0;1590;0
1600;0.35015413325666189;1600;0.44366778452573635;1600;0;1600;0;1600;0.0012324323660605719;1600;0;1600;0
1610;0.35015413325666189;1610;0.44366778452573635;1610;0;1610;0;1610;0.0012324323660605719;1610;0;1610;0
1620;0.35015413325666189;1620;0.44366778452573635;1620;0;1620;0;1620;0.0012324323660605719;1620;0;1620;0
1630;0.35015413325666189;1630;0.44366778452573635;1630;0;1630;0;1630;0.0012324323660605719;1630;0;1630;0
1640;0.35015413325666189;1640;0.44370625628098009;1640;0;1640;0;1640;0.0012324323660605719;1640;0;1640;0
1650;0.35015413325666189;1650;0.44370625628098009;1650;0;1650;0;1650;0.0012324323660605719;1650;0;1650;0
1660;0.35015413325666189;1660;0.44366778452573635;1660;0;1660;0;1660;0.0012324323660605719;1660;0;1660;0
1670;0.35015413325666189;1670;0.44362931277049261;1670;0;1670;0;1670;0.0012324323660605719;1670;0;1670;0
1680;0.35015413325666189;1680;0.44359084101524882;1680;0;1680;0;1680;0.0012324323660605719;1680;0;1680;0
1690;0.35015413325666189;1690;0.44366778452573635;1690;0;1690;0;1690;0.0012324323660605719;1690;0;1690;0
1700;0.35015413325666189;1700;0.44370625628098009;1700;0;1700;0;1700;0.0012324323660605719;1700;0;1700;0
1710;0.35015413325666189;1710;0.44370625628098009;1710;0;1710;0;1710;0.0012324323660605719;1710;0;1710;0
1720;0.35015413325666189;1720;0.44370625628098009;1720;0;1720;0;1720;0.0012324323660605719;1720;0;1720;0
1730;0.35015413325666189;1730;0.44366778452573635;1730;0;1730;0;1730;0.0012324323660605719;1730;0;1730;0
1740;0.35015413325666189;1740;0.44362931277049261;1740;0;1740;0;1740;0.0012324323660605719;1740;0;1740;0
1750;0.35015413325666189;1750;0.44366778452573635;1750;0;1750;0;1750;0.0012324323660605719;1750;0;1750;0
1760;0.35015413325666189;1760;0.44366778452573635;1760;0;1760;0;1760;0.0012324323660605719;1760;0;1760;0
1770;0.35015413325666189;1770;0.44370625628098009;1770;0;1770;0;1770;0.0012324323660605719;1770;0;1770;0
1780;0.35015413325666189;1780;0.44370625628098009;1780;0;1780;0;1780;0.0012324323660605719;1780;0;1780;0
1790;0.35015413325666189;1790;0.44366778452573635;1790;0;1790;0;1790;0.0012324323660605719;1790;0;1790;0
1800;0.35015413325666189;1800;0.44366778452573635;1800;0;1800;0;1800;0.0012324323660605719;1800;0;1800;0
1810;0.35015413325666189;1810;0.44370625628098009;1810;0;1810;0;1810;0.0012324323660605719;1810;0;1810;0
1820;0.35015413325666189;1820;0.44370625628098009;1820;0;1820;0;1820;0.0012324323660605719;1820;0;1820;0
1830;0.35015413325666189;1830;0.44370625628098009;1830;0;1830;0;1830;0.0012324323660605719;1830;0;1830;0
1840;0.35015413325666189;1840;0.44366778452573635;1840;0;1840;0;1840;0.0012324323660605719;1840;0;1840;0
1850;0.35015413325666189;1850;0.44366778452573635;1850;0;1850;0;1850;0.0012324323660605719;1850;0;1850;0
1860;0.35015413325666189;1860;0.44370625628098009;1860;0;1860;0;1860;0.0012324323660605719;1860;0;1860;0
1870;0.35015413325666189;1870;0.44374472803622389;1870;0;1870;0;1870;0.0012324323660605719;1870;0;1870;0
1880;0.35015413325666189;1880;0.44370625628098009;1880;0;1880;0;1880;0.0012324323660605719;1880;0;1880;0
1890;0.35015413325666189;1890;0.44370625628098009;1890;0;1890;0;1890;0.0012324323660605719;1890;0;1890;0
1900;0.35015413325666189;1900;0.44370625628098009;1900;0;1900;0;1900;0.0012324323660605719;1900;0;1900;0
1910;0.35015413325666189;1910;0.44370625628098009;1910;0;1910;0;1910;0.0012324323660605719;1910;0;1910;0
1920;0.35015413325666189;1920;0.44370625628098009;1920;0;1920;0;1920;0.0012324323660605719;1920;0;1920;0
1930;0.35015413325666189;1930;0.44370625628098009;1930;0;1930;0;1930;0.0012324323660605719;1930;0;1930;0
1940;0.35015413325666189;1940;0.44370625628098009;1940;0;1940;0;1940;0.0012324323660605719;1940;0;1940;0
1950;0.35015413325666189;1950;0.44370625628098009;1950;0;1950;0;1950;0.0012324323660605719;1950;0;1950;0
1960;0.35015413325666189;1960;0.44374472803622389;1960;0;1960;0;1960;0.0012324323660605719;1960;0;1960;0
1970;0.35015413325666189;1970;0.44374472803622389;1970;0;1970;0;1970;0.0012324323660605719;1970;0;1970;0
1980;0.35015413325666189;1980;0.44370625628098009;1980;0;1980;0;1980;0.0012324323660605719;1980;0;1980;0
1990;0.35015413325666189;1990;0.44366778452573635;1990;0;1990;0;1990;0.0012324323660605719;1990;0;1990;0
2000;0.35015413325666189;2000;0.44370625628098009;2000;0;2000;0;2000;0.0012324323660605719;2000;0;2000;0
2010;0.35015413325666189;2010;0.44366778452573635;2010;0;2010;0;2010;0.0012324323660605719;2010;0;2010;0
2020;0.35015413325666189;2020;0.44366778452573635;2020;0;2020;0;2020;0.0012324323660605719;2020;0;2020;0
2030;0.35015413325666189;2030;0.44366778452573635;2030;0;2030;0;2030;0.0012324323660605719;2030;0;2030;0
2040;0.35015413325666189;2040;0.44366778452573635;2040;0;2040;0;2040;0.0012324323660605719;2040;0;2040;0
2050;0.35015413325666189;2050;0.44366778452573635;2050;0;2050;0;2050;0.0012324323660605719;2050;0;2050;0
2060;0.35015413325666189;2060;0.44366778452573635;2060;0;2060;0;2060;0.0012324323660605719;2060;0;2060;0
2070;0.35015413325666189;2070;0.44370625628098009;2070;0;2070;0;2070;0.0012324323660605719;2070;0;2070;0
2080;0.35015413325666189;2080;0.44366778452573635;2080;0;2080;0;2080;0.0012324323660605719;2080;0;2080;0
2090;0.35015413325666189;2090;0.44370625628098009;2090;0;2090;0;2090;0.0012324323660605719;2090;0;2090;0
2100;0.35015413325666189;2100;0.44374472803622389;2100;0;2100;0;2100;0.0012324323660605719;2100;0;2100;0
2110;0.35015413325666189;2110;0.44370625628098009;2110;0;2110;0;2110;0.0012324323660605719;2110;0;2110;0
2120;0.35015413325666189;2120;0.44359084101524882;2120;0;2120;0;2120;0.0012324323660605719;2120;0;2120;0
2130;0.35015413325666189;2130;0.44362931277049261;2130;0;2130;0;2130;0.0012324323660605719;2130;0;2130;0
2140;0.35015413325666189;2140;0.44370625628098009;2140;0;2140;0;2140;0.0012324323660605719;2140;0;2140;0
2150;0.35015413325666189;2150;0.44370625628098009;2150;0;2150;0;2150;0.0012324323660605719;2150;0;2150;0
2160;0.35015413325666189;2160;0.44370625628098009;2160;0;2160;0;2160;0.0012324323660605719;2160;0;2160;0
2170;0.35015413325666189;2170;0.44362931277049261;2170;0;2170;0;2170;0.0012324323660605719;2170;0;2170;0
