Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P15 (2).csv;
Starttime of export;134222761729170000;søndag 3. mai 2026;12:02:52.917
Endtime of export;134222762171070000;søndag 3. mai 2026;12:03:37.107


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1680;0.35030195206898956;1680;0.34952739944428152;1680;0;1680;0;1680;0.0017237020755587172;1680;0.00081302437995178778;1680;0
1690;0.35030195206898956;1690;0.34948892768903778;1690;0;1690;0;1690;0.0017237020755587172;1690;0.00081302437995178778;1690;0
1700;0.35030195206898956;1700;0.34952739944428152;1700;0;1700;0;1700;0.0017237020755587172;1700;0.00081302437995178778;1700;0
1710;0.35030195206898956;1710;0.349604342954769;1710;0;1710;0;1710;0.0017237020755587172;1710;0.00081302437995178778;1710;0
1720;0.35030195206898956;1720;0.34952739944428152;1720;0;1720;0;1720;0.0017237020755587172;1720;0.00081302437995178778;1720;0
1730;0.35030195206898956;1730;0.34952739944428152;1730;0;1730;0;1730;0.0017237020755587172;1730;0.00081302437995178778;1730;0
1740;0.35030195206898956;1740;0.349450455933794;1740;0;1740;0;1740;0.0017237020755587172;1740;0.00081302437995178778;1740;0
1750;0.35030195206898956;1750;0.34948892768903778;1750;0;1750;0;1750;0.0017237020755587172;1750;0.00081302437995178778;1750;0
1760;0.35030195206898956;1760;0.349450455933794;1760;0;1760;0;1760;0.0017237020755587172;1760;0.00081302437995178778;1760;0
1770;0.35030195206898956;1770;0.34948892768903778;1770;0;1770;0;1770;0.0017237020755587172;1770;0.00081302437995178778;1770;0
1780;0.35030195206898956;1780;0.34948892768903778;1780;0;1780;0;1780;0.0017237020755587172;1780;0.00081302437995178778;1780;0
1790;0.35030195206898956;1790;0.34948892768903778;1790;0;1790;0;1790;0.0017237020755587172;1790;0.00081302437995178778;1790;0
1800;0.35030195206898956;1800;0.34948892768903778;1800;0;1800;0;1800;0.0017237020755587172;1800;0.00081302437995178778;1800;0
1810;0.35030195206898956;1810;0.34952739944428152;1810;0;1810;0;1810;0.0017237020755587172;1810;0.00081302437995178778;1810;0
1820;0.35030195206898956;1820;0.34948892768903778;1820;0;1820;0;1820;0.0017237020755587172;1820;0.00081302437995178778;1820;0
1830;0.35030195206898956;1830;0.34948892768903778;1830;0;1830;0;1830;0.0017237020755587172;1830;0.00081302437995178778;1830;0
1840;0.35030195206898956;1840;0.34952739944428152;1840;0;1840;0;1840;0.0017237020755587172;1840;0.00081302437995178778;1840;0
1850;0.35030195206898956;1850;0.34952739944428152;1850;0;1850;0;1850;0.0017237020755587172;1850;0.00081302437995178778;1850;0
1860;0.35030195206898956;1860;0.34952739944428152;1860;0;1860;0;1860;0.0017237020755587172;1860;0.00081302437995178778;1860;0
1870;0.35030195206898956;1870;0.34948892768903778;1870;0;1870;0;1870;0.0017237020755587172;1870;0.00081302437995178778;1870;0
1880;0.35030195206898956;1880;0.349450455933794;1880;0;1880;0;1880;0.0017237020755587172;1880;0.00081302437995178778;1880;0
1890;0.35030195206898956;1890;0.349450455933794;1890;0;1890;0;1890;0.0017237020755587172;1890;0.00081302437995178778;1890;0
1900;0.35030195206898956;1900;0.34948892768903778;1900;0;1900;0;1900;0.0017237020755587172;1900;0.00081302437995178778;1900;0
1910;0.35030195206898956;1910;0.349450455933794;1910;0;1910;0;1910;0.0017237020755587172;1910;0.00081302437995178778;1910;0
1920;0.35030195206898956;1920;0.34941198417855024;1920;0;1920;0;1920;0.0017237020755587172;1920;0.00081302437995178778;1920;0
1930;0.35030195206898956;1930;0.349450455933794;1930;0;1930;0;1930;0.0017237020755587172;1930;0.00081302437995178778;1930;0
1940;0.35030195206898956;1940;0.34948892768903778;1940;0;1940;0;1940;0.0017237020755587172;1940;0.00081302437995178778;1940;0
1950;0.35030195206898956;1950;0.34952739944428152;1950;0;1950;0;1950;0.0017237020755587172;1950;0.00081302437995178778;1950;0
1960;0.35030195206898956;1960;0.34948892768903778;1960;0;1960;0;1960;0.0017237020755587172;1960;0.00081302437995178778;1960;0
1970;0.35030195206898956;1970;0.34948892768903778;1970;0;1970;0;1970;0.0017237020755587172;1970;0.00081302437995178778;1970;0
1980;0.35030195206898956;1980;0.349450455933794;1980;0;1980;0;1980;0.0017237020755587172;1980;0.00081302437995178778;1980;0
1990;0.35030195206898956;1990;0.34941198417855024;1990;0;1990;0;1990;0.0017237020755587172;1990;0.00081302437995178778;1990;0
2000;0.35030195206898956;2000;0.349450455933794;2000;0;2000;0;2000;0.0017237020755587172;2000;0.00081302437995178778;2000;0
2010;0.35030195206898956;2010;0.34948892768903778;2010;0;2010;0;2010;0.0017237020755587172;2010;0.00081302437995178778;2010;0
2020;0.35030195206898956;2020;0.34952739944428152;2020;0;2020;0;2020;0.0017237020755587172;2020;0.00081302437995178778;2020;0
2030;0.35030195206898956;2030;0.34952739944428152;2030;0;2030;0;2030;0.0017237020755587172;2030;0.00081302437995178778;2030;0
2040;0.35030195206898956;2040;0.34952739944428152;2040;0;2040;0;2040;0.0017237020755587172;2040;0.00081302437995178778;2040;0
2050;0.35030195206898956;2050;0.349450455933794;2050;0;2050;0;2050;0.0017237020755587172;2050;0.00081302437995178778;2050;0
2060;0.35030195206898956;2060;0.34948892768903778;2060;0;2060;0;2060;0.0017237020755587172;2060;0.00081302437995178778;2060;0
2070;0.35030195206898956;2070;0.34948892768903778;2070;0;2070;0;2070;0.0017237020755587172;2070;0.00081302437995178778;2070;0
2080;0.35030195206898956;2080;0.34948892768903778;2080;0;2080;0;2080;0.0017237020755587172;2080;0.00081302437995178778;2080;0
2090;0.35030195206898956;2090;0.349450455933794;2090;0;2090;0;2090;0.0017237020755587172;2090;0.00081302437995178778;2090;0
