Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\MAINFRIC.csv;
Starttime of export;134225416292140000;onsdag 6. mai 2026;13:47:09.214
Endtime of export;134225416573394775;onsdag 6. mai 2026;13:47:37.339


Name;fMain_Spool;Name;fU;Name;fMain_Position_mm;Name;fMain_Pa_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_bar;Name;fPs_bar
18740;-0.36814477980895416;18740;-0.38843150563170115;18740;385.690857;18740;14.5878477;18740;94.10687;18740;68.87417;18740;150.810272
18750;-0.36851100192266611;18750;-0.38897224333185904;18750;385.575439;18750;14.6122627;18750;94.1312943;18750;68.93521;18750;150.8713
18760;-0.36838892788476213;18760;-0.38803776441279042;18760;385.3831;18760;14.6366768;18760;94.10687;18760;68.88638;18760;150.834686
18770;-0.36765648365733822;18770;-0.3885426385546385;18770;385.26767;18770;14.6733;18770;94.11908;18770;68.9230042;18770;150.907928
18780;-0.36844996490371412;18780;-0.38766520416594874;18780;385.0753;18780;14.5512257;18780;94.19233;18780;68.86196;18780;150.773651
18790;-0.36796166875209818;18790;-0.38735687279691566;18790;384.921417;18790;14.6122627;18790;94.20454;18790;68.77651;18790;150.822479
18800;-0.36912137211218604;18800;-0.38735061853949065;18800;384.767517;18800;14.5146027;18800;94.1435;18800;68.86196;18800;150.639359
18810;-0.36802270577105017;18810;-0.38780197954741824;18810;384.6521;18810;14.5023956;18810;94.2533646;18810;68.87417;18810;150.737015
18820;-0.36832789086581014;18820;-0.38693575670359542;18820;384.459747;18820;14.4901886;18820;94.4731;18820;68.9108;18820;150.663773
18830;-0.36741233558153025;18830;-0.38737890681219583;18830;384.34433;18830;14.4901886;18830;94.4853058;18830;68.93521;18830;150.773651
18840;-0.36759544663838623;18840;-0.38715181881800975;18840;384.19046;18840;14.4413586;18840;94.42427;18840;68.93521;18840;150.773651
18850;-0.36747337260048224;18850;-0.3862080209343729;18850;383.998077;18850;14.3070774;18850;94.41206;18850;68.88638;18850;150.7004
18860;-0.36729026154362626;18860;-0.3859816742260207;18860;383.8442;18860;14.3436995;18860;94.4731;18860;68.93521;18860;150.737015
18870;-0.36796166875209818;18870;-0.38647277829692123;18870;383.7288;18870;14.4291515;18870;94.4731;18870;68.9230042;18870;150.724808
18880;-0.36722922452467427;18880;-0.384729878304845;18880;383.497955;18880;14.5146027;18880;94.6073761;18880;68.97183;18880;150.822479
18890;-0.36765648365733822;18890;-0.38531360233962764;18890;383.382538;18890;14.4291515;18890;94.6073761;18890;68.9108;18890;150.627151
18900;-0.36661885433515434;18900;-0.38422864805570978;18900;383.1902;18900;14.3192844;18900;94.50972;18900;68.87417;18900;150.724808
18910;-0.36729026154362626;18910;-0.38475747619841588;18910;383.074768;18910;14.3925295;18910;94.55855;18910;68.94742;18910;150.724808
18920;-0.36631366924039438;18920;-0.38434942985984932;18920;382.920868;18920;14.4169436;18920;94.50972;18920;68.8497543;18920;150.822479
18930;-0.36661885433515434;18930;-0.38493326991847121;18930;382.805481;18930;14.3436995;18930;94.55855;18930;68.93521;18930;150.749222
18940;-0.36558122501297047;18940;-0.383913541525506;18940;382.6131;18940;14.4535666;18940;94.58296;18940;68.93521;18940;150.773651
18950;-0.36503189184240237;18950;-0.3836112316824255;18950;382.459229;18950;14.5023956;18950;94.570755;18950;68.94742;18950;150.822479
18960;-0.36490981780449838;18960;-0.38400818089590022;18960;382.3438;18960;14.4169436;18960;94.54634;18960;68.9108;18960;150.8591
18970;-0.36429944761497846;18970;-0.3836335941139381;18970;382.1899;18970;14.4047365;18970;94.49751;18970;68.87417;18970;150.94455
18980;-0.36490981780449838;18980;-0.38339052444737204;18980;382.036041;18980;14.3070774;18980;94.54634;18980;68.8497543;18980;150.8591
18990;-0.36387218848231451;18990;-0.3830071899950781;18990;381.882141;18990;14.3559065;18990;94.42427;18990;68.83755;18990;150.968964
19000;-0.36448255867183443;19000;-0.38133803107892067;19000;381.6513;19000;14.4169436;19000;94.30219;19000;68.82534;19000;150.834686
19010;-0.36387218848231451;19010;-0.38305764468036535;19010;381.612854;19010;14.3192844;19010;94.4486847;19010;68.77651;19010;151.017792
19020;-0.3647877437665944;19020;-0.38423085599878531;19020;381.5359;19020;14.2704554;19020;94.37544;19020;68.78872;19020;151.005585
19030;-0.36344492934965056;19030;-0.38310793205671489;19030;381.343536;19030;14.24604;19030;94.38765;19030;68.71548;19030;151.0422
19040;-0.3630787072359386;19040;-0.38209673720499404;19040;381.151184;19040;14.19721;19040;94.37544;19040;68.7643051;19040;151.0422
19050;-0.36301767021698661;19050;-0.38172243413026091;19050;380.997284;19050;14.3192844;19050;94.2899857;19050;68.71548;19050;151.06662
19060;-0.36289559617908262;19060;-0.3827966204851263;19060;380.920349;19060;14.3925295;19060;94.36323;19060;68.727684;19060;151.164276
19070;-0.3631397442548906;19070;-0.38245757984994933;19070;380.766479;19070;14.3070774;19070;94.32661;19070;68.5934;19070;151.0422
19080;-0.36240730002746668;19080;-0.38349600205212164;19080;380.6895;19080;14.24604;19080;94.2899857;19080;68.4835358;19080;151.054413
19090;-0.36326181829279458;19090;-0.382487222111253;19090;380.497162;19090;14.2338324;19090;94.22895;19090;68.52016;19090;151.005585
19100;-0.36252937406537067;19100;-0.38127054810466393;19100;380.3048;19100;14.3436995;19100;94.15571;19100;68.47133;19100;151.152069
19110;-0.36350596636860255;19110;-0.3811150458124275;19110;380.1509;19110;14.2216253;19110;94.20454;19110;68.52016;19110;150.932343
19120;-0.36265144810327465;19120;-0.38216075792346194;19120;380.073975;19120;14.1239662;19120;94.30219;19120;68.43471;19120;150.932343
19130;-0.3631397442548906;19130;-0.38107041294269756;19130;379.881622;19130;14.2216253;19130;94.2533646;19130;68.47133;19130;150.968964
19140;-0.36240730002746668;19140;-0.3799663189691701;19140;379.68927;19140;14.1727962;19140;94.22895;19140;68.49574;19140;151.005585
19150;-0.36198004089480273;19150;-0.37950068226663969;19150;379.53537;19150;14.0751362;19150;94.22895;19150;68.45912;19150;151.103241
19160;-0.36185796685689875;19160;-0.37994484265821721;19160;379.419952;19160;14.1239662;19160;94.1679153;19160;68.41029;19160;150.932343
19170;-0.3613086336863307;19170;-0.38179331253729093;19170;379.38147;19170;14.1727962;19170;94.1435;19170;68.4469147;19170;150.920135
19180;-0.36149174474318679;19180;-0.37981610305159846;19180;379.150665;19180;14.0507221;19180;94.1312943;19180;68.2515945;19180;150.907928
19190;-0.36014893032624284;19190;-0.37786928452995894;19190;378.91983;19190;14.0140991;19190;94.19233;19190;68.17835;19190;150.968964
19200;-0.36094241157261875;19200;-0.37830987059347604;19200;378.8044;19200;13.9774771;19200;94.11908;19200;68.19056;19200;150.834686
19210;-0.36039307840205081;19210;-0.37774586296930279;19210;378.6505;19210;14.0263071;19210;94.1435;19210;68.0928955;19210;150.968964
19220;-0.36136967070528281;19220;-0.37882040884821211;19220;378.573578;19220;13.96527;19220;94.07025;19220;68.03186;19220;150.883514
19230;-0.35996581926938687;19230;-0.37613169916364875;19230;378.30426;19230;13.91644;19230;94.07025;19230;67.87316;19230;150.8469
19240;-0.35941648609881893;19240;-0.37571676771195883;19240;378.1504;19240;13.9774771;19240;94.08246;19240;67.8609543;19240;150.834686
19250;-0.358928189947203;19250;-0.37589933595984881;19250;378.034973;19250;13.9774771;19250;94.03363;19250;67.75109;19250;150.907928
19260;-0.35831781975768306;19260;-0.37613694396294217;19260;377.919556;19260;13.7943659;19260;93.9848;19260;67.71447;19260;150.968964
19270;-0.35807367168187509;19270;-0.37574048523022541;19270;377.765656;19270;13.7455368;19270;93.96039;19270;67.62902;19270;150.834686
19280;-0.35691396832178712;19280;-0.37664796806922718;19280;377.688721;19280;13.879818;19280;94.02142;19280;67.44591;19280;150.822479
19290;-0.35740226447340306;19290;-0.37473661795759966;19290;377.4579;19290;13.8187809;19290;94.04584;19290;67.34824;19290;150.737015
19300;-0.35666982024597915;19300;-0.37418923337042365;19300;377.304016;19300;13.8309889;19300;93.9848;19300;67.33604;19300;150.8713
19310;-0.35782952360606712;19310;-0.37519958897765576;19310;377.227051;19310;13.8431959;19310;93.83831;19310;67.275;19310;150.810272
19320;-0.35691396832178712;19320;-0.37386103514496705;19320;377.0347;19320;13.8676109;19320;93.83831;19320;67.16514;19320;150.920135
19330;-0.3570970793786431;19330;-0.37412980190589346;19330;376.919281;19330;13.8187809;19330;93.8138962;19330;67.09189;19330;150.8469
19340;-0.35599841303750723;19340;-0.37352089750435413;19340;376.7654;19340;13.63567;19340;93.66741;19340;66.96982;19340;150.932343
19350;-0.35563219092379528;19350;-0.37379548958184089;19350;376.65;19350;13.6478777;19350;93.581955;19350;66.9820251;19350;150.920135
19360;-0.35569322794274727;19360;-0.37263569561988996;19360;376.457642;19360;13.7577438;19360;93.55754;19360;66.92099;19360;150.785858
19370;-0.35502182073427535;19370;-0.37338274548885236;19370;376.380676;19370;13.7821589;19370;93.72845;19370;66.85995;19370;151.06662
19380;-0.35532700582903531;19380;-0.37288524549412083;19380;376.2268;19380;13.6112556;19380;93.67962;19380;66.786705;19380;151.005585
19390;-0.3545945616016114;19390;-0.37317869244619395;19390;376.1114;19390;13.5624256;19390;93.44768;19390;66.73788;19390;150.8713
19400;-0.35551011688589129;19400;-0.37412365770978889;19400;376.034424;19400;13.4159365;19400;93.42326;19400;66.62801;19400;150.785858
19410;-0.35410626544999546;19410;-0.37334879357010603;19410;375.880554;19410;13.4525585;19410;93.36222;19410;66.49373;19410;151.054413
19420;-0.35453352458265941;19420;-0.37074990760709514;19420;375.611237;19420;13.4647665;19420;93.37443;19420;66.55476;19420;150.956757
19430;-0.35404522843104347;19430;-0.37089876699933572;19430;375.495819;19430;13.3671074;19430;93.42326;19430;66.53035;19430;151.03
19440;-0.35435041352580343;19440;-0.37326740735400993;19440;375.495819;19440;13.4037294;19440;93.31339;19440;66.4693146;19440;151.017792
19450;-0.35349589526047537;19450;-0.37342144951268841;19450;375.380432;19450;13.3793144;19450;93.28898;19450;66.34724;19450;150.968964
19460;-0.35264137699514747;19460;-0.37348977803503464;19460;375.265;19460;13.3793144;19460;93.22794;19460;66.34724;19460;151.164276
19470;-0.35282448805200345;19470;-0.37289400310836085;19470;375.1111;19470;13.30607;19470;93.11807;19470;66.1885452;19470;151.091034
19480;-0.35233619190038751;19480;-0.37298388087431744;19480;374.9957;19480;13.2816553;19480;93.1424942;19480;66.06647;19480;151.115448
19490;-0.35361796929837952;19490;-0.3732271379063718;19490;374.88028;19490;13.3548994;19490;93.03262;19490;66.13972;19490;151.091034
19500;-0.35294656208990743;19500;-0.37189137020201796;19500;374.687927;19500;13.25724;19500;93.1058655;19500;66.12751;19500;151.152069
19510;-0.35392315439313948;19510;-0.37283776989692263;19510;374.611;19510;13.0375071;19510;93.1791153;19510;66.05426;19510;151.005585
19520;-0.3531907101657154;19520;-0.37285763157493423;19520;374.495575;19520;13.0375071;19520;93.20353;19520;65.93219;19520;151.103241
19530;-0.35367900631733151;19530;-0.37153622638731565;19530;374.303223;19530;13.1351662;19530;93.1424942;19530;65.93219;19530;151.127655
19540;-0.35294656208990743;19540;-0.3708771816690658;19540;374.149323;19540;13.0985441;19540;93.05704;19540;65.9077759;19540;151.225311
19550;-0.35270241401409946;19550;-0.37027504844516584;19550;373.995422;19550;12.9276409;19550;93.03262;19550;65.9077759;19550;151.249725
19560;-0.35294656208990743;19560;-0.36830653773582328;19560;373.764618;19560;12.9154329;19560;93.09366;19560;65.8345261;19560;151.0422
19570;-0.35227515488143551;19570;-0.36766106548798189;19570;373.610718;19570;13.000885;19570;93.05704;19570;65.81011;19570;151.091034
19580;-0.35245826593829149;19580;-0.36704085356199684;19580;373.456818;19580;13.000885;19580;93.0692444;19580;65.81011;19580;151.115448
19590;-0.35129856257820363;19590;-0.36789983278193222;19590;373.379883;19590;12.9398479;19590;93.0692444;19590;65.797905;19590;151.091034
19600;-0.35166478469191559;19600;-0.36878369986225212;19600;373.302948;19600;12.9276409;19600;93.0692444;19600;65.74908;19600;150.981171
19610;-0.35007782219916378;19610;-0.36802921738359495;19610;373.149048;19610;12.97647;19610;93.16691;19610;65.72466;19610;151.164276
19620;-0.35032197027497175;19620;-0.36890072097706161;19620;373.0721;19620;12.8421888;19620;93.11807;19620;65.65142;19620;151.03
19630;-0.34958952604754778;19630;-0.36888117083213839;19630;372.9567;19630;12.9032259;19630;93.03262;19630;65.52934;19630;151.091034
19640;-0.35019989623706776;19640;-0.36757799850884754;19640;372.764343;19640;12.8421888;19640;93.03262;19640;65.56596;19640;151.017792
19650;-0.35032197027497175;19650;-0.36769204102772896;19650;372.648926;19650;12.8421888;19650;93.16691;19650;65.52934;19650;150.932343
19660;-0.34995574816125979;19660;-0.36770030104992357;19660;372.5335;19660;12.9276409;19660;93.16691;19660;65.55376;19660;151.06662
19670;-0.3498947111423078;19670;-0.36688807262850648;19670;372.3796;19670;12.8177738;19670;93.09366;19670;65.43169;19670;151.18869
19680;-0.34891811883907586;19680;-0.36610848198482221;19680;372.225739;19680;12.7933588;19680;93.08145;19680;65.33402;19680;151.274155
19690;-0.3494674520096438;19690;-0.36634113532810492;19690;372.110321;19690;12.8421888;19690;93.03262;19690;65.37064;19690;151.03
19700;-0.34855189672536391;19700;-0.36637054423289994;19700;371.9949;19700;12.7201147;19700;93.03262;19700;65.35844;19700;151.054413
19710;-0.34958952604754778;19710;-0.36422341030176963;19710;371.764069;19710;12.6102486;19710;92.9471741;19710;65.30961;19710;151.005585
19720;-0.34849085970641192;19720;-0.36268804325022919;19720;371.571716;19720;12.5614185;19720;92.88614;19720;65.27299;19720;151.152069
19730;-0.34891811883907586;19730;-0.36431072292442995;19730;371.533234;19730;12.4393444;19730;92.9837952;19730;65.34623;19730;151.017792
19740;-0.34818567461165195;19740;-0.36359119361236714;19740;371.379364;19740;12.4637594;19740;93.09366;19740;65.2851944;19740;150.981171
19750;-0.34781945249794;19750;-0.36285028192662844;19750;371.225464;19750;12.4393444;19750;92.996;19750;65.34623;19750;151.091034
19760;-0.34708700827051608;19760;-0.36359479405007838;19760;371.148529;19760;12.4149294;19760;92.88614;19760;65.23637;19760;150.981171
19770;-0.34641560106204417;19770;-0.36275178211431736;19770;370.994629;19770;12.3294783;19770;92.8739243;19770;65.15092;19770;151.091034
19780;-0.34733115634632405;19780;-0.36273024131871312;19780;370.8792;19780;12.2440262;19780;92.7518539;19780;65.11429;19780;151.091034
19790;-0.34647663808099616;19790;-0.3627022247219488;19790;370.7638;19790;12.3416853;19790;92.788475;19790;65.10208;19790;151.115448
19800;-0.34720908230842007;19800;-0.36201794837711349;19800;370.609924;19800;12.31727;19800;92.8739243;19800;65.06546;19800;150.981171
19810;-0.34629352702414018;19810;-0.36188834898753419;19810;370.4945;19810;12.2684412;19810;92.8250961;19810;65.05325;19810;151.152069
19820;-0.34678182317575612;19820;-0.36120529758148245;19820;370.3406;19820;12.2806482;19820;92.76406;19820;65.15092;19820;151.127655
19830;-0.34556108279671616;19830;-0.36038328733802982;19830;370.186737;19830;12.3783073;19830;92.7030258;19830;65.06546;19830;151.139862
19840;-0.34586626789147623;19840;-0.36185749520003413;19840;370.148254;19840;12.3294783;19840;92.6664047;19840;65.13871;19840;151.127655
19850;-0.34556108279671616;19850;-0.36099314074700672;19850;369.9944;19850;12.2440262;19850;92.64199;19850;65.004425;19850;151.139862
19860;-0.34507278664510022;19860;-0.36015164947815786;19860;369.840485;19860;12.2440262;19860;92.61757;19860;64.90677;19860;151.139862
19870;-0.34513382366405221;19870;-0.35869605253847114;19870;369.648132;19870;12.2440262;19870;92.5931549;19870;64.8823547;19870;151.005585
19880;-0.34446241645558029;19880;-0.35931761121337336;19880;369.5712;19880;12.2196112;19880;92.64199;19880;64.87014;19880;151.06662
19890;-0.34537797173986018;19890;-0.36080097458747296;19890;369.5327;19890;12.097537;19890;92.64199;19890;64.93118;19890;150.968964
19900;-0.34415723136082033;19900;-0.35905021974841533;19900;369.340363;19900;12.1341591;19900;92.58095;19900;64.8091049;19900;151.2009
19910;-0.34452345347453228;19910;-0.357473464015758;19910;369.14798;19910;12.1585741;19910;92.53212;19910;64.69924;19910;151.139862
19920;-0.34342478713339641;19920;-0.35806139769040757;19920;369.071045;19920;12.2318182;19920;92.62978;19920;64.66262;19920;151.18869
19930;-0.3444013794366283;19930;-0.35722352284937492;19930;368.917175;19930;12.1951962;19930;92.6664047;19930;64.73586;19930;151.274155
19940;-0.34391308328501236;19940;-0.3563502877700041;19940;368.763275;19940;12.073122;19940;92.5077057;19940;64.6870346;19940;151.286362
19950;-0.34336375011444442;19950;-0.35696765731342583;19950;368.68634;19950;12.048708;19950;92.58095;19950;64.6137848;19950;151.2131
19960;-0.34293649098178047;19960;-0.35535683442820271;19960;368.494;19960;12.048708;19960;92.64199;19960;64.4917145;19960;151.139862
19970;-0.34232612079226055;19970;-0.35586857475257594;19970;368.417023;19970;12.0365;19970;92.54433;19970;64.4062653;19970;151.2131
19980;-0.34293649098178047;19980;-0.35423011006545591;19980;368.22467;19980;11.9144258;19980;92.58095;19980;64.36964;19980;151.249725
19990;-0.34171575060274051;19990;-0.35466588274422556;19990;368.147736;19990;11.9632559;19990;92.5931549;19990;64.27198;19990;151.420639
20000;-0.34208197271645258;20000;-0.35454561779921856;20000;368.032318;20000;11.9876709;20000;92.5077057;20000;64.19874;20000;151.298569
20010;-0.3409222693563646;20010;-0.35289364213663976;20010;367.839966;20010;11.9144258;20010;92.45888;20010;64.16212;20010;151.322983
20020;-0.34141056550798055;20020;-0.35281459222655348;20020;367.724548;20020;11.8778038;20020;92.5077057;20020;64.27198;20020;151.286362
20030;-0.34049501022370066;20030;-0.35251337570414659;20030;367.609131;20030;11.8167667;20030;92.5931549;20030;64.174324;20030;151.420639
20040;-0.34049501022370066;20040;-0.35231610397082697;20040;367.4937;20040;11.7679377;20040;92.53212;20040;64.015625;20040;151.298569
