Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\JIBFRIC.csv;
Starttime of export;134225418299840000;onsdag 6. mai 2026;13:50:29.984
Endtime of export;134225418629540000;onsdag 6. mai 2026;13:51:02.954


Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar;Name;fJib_Position_mm;Name;fPs_bar;Name;fU;Name;fJib_Spool
1790;3.784295;1790;84.93912;1790;58.3391838;1790;82.36335;1790;348.318237;1790;153.0198;1790;0.30682010288837458;1790;-0.0071108127079073215
1800;3.747673;1800;84.9879456;1800;58.3635979;1800;82.29011;1800;348.357758;1800;153.154083;1800;0.30717853314591326;1800;-0.0075991088595232627
1810;3.67442846;1810;84.9025;1810;58.30256;1810;82.47322;1810;348.397278;1810;153.080841;1810;0.30755826496934086;1810;-0.0072328867458113068
1820;3.72325826;1820;84.89029;1820;58.2781448;1820;82.4976349;1820;348.397278;1820;153.080841;1820;0.30869917160116117;1820;-0.0070497756889553289
1830;3.80871;1830;84.87808;1830;58.1926956;1830;82.44881;1830;348.397278;1830;153.227325;1830;0.30983396885078035;1830;-0.0070497756889553289
1840;3.83312488;1840;84.82925;1840;58.2415237;1840;82.4976349;1840;348.397278;1840;153.16629;1840;0.31098907851231017;1840;-0.0067445905941953656
1850;3.80871;1850;84.81704;1850;58.3758049;1850;82.4976349;1850;348.397278;1850;153.093048;1850;0.31214570704907052;1850;-0.006500442518387395
1860;3.784295;1860;84.89029;1860;58.3635979;1860;82.50984;1860;348.397278;1860;152.946564;1860;0.31331570882193682;1860;-0.0025330362865078728
1870;3.73546553;1870;84.7926254;1870;58.25373;1870;82.50984;1870;348.357758;1870;152.800079;1870;0.31523980011469965;1870;0.012970366527298794
1880;3.72325826;1880;84.73159;1880;58.25373;1880;82.63192;1880;348.357758;1880;152.873322;1880;0.3163974303674294;1880;0.040498062074648192
1890;3.83312488;1890;84.80483;1890;58.3880119;1890;82.64413;1890;348.357758;1890;152.995392;1890;0.31756840237490908;1890;0.055696279793694889
1900;3.91857672;1900;84.82925;1900;58.31477;1900;82.534256;1900;348.357758;1900;153.105255;1900;0.31874310771886083;1900;0.056123538926358837
1910;3.8941617;1910;84.80483;1910;58.25373;1910;82.55867;1910;348.397278;1910;152.983185;1910;0.31918637688698381;1910;0.058381908627582565
1920;3.84533215;1920;84.73159;1920;58.3635979;1920;82.5830841;1920;348.436829;1920;152.909943;1920;0.31962637927159337;1920;0.062044129764702305
1930;3.8941617;1930;84.70718;1930;58.3758049;1930;82.534256;1930;348.357758;1930;152.873322;1930;0.32233279596699438;1930;0.061433759575182378
1940;3.95519876;1940;84.5973053;1940;58.3391838;1940;82.54646;1940;348.357758;1940;152.861115;1940;0.32354095829861645;1940;0.059907834101382562
1950;3.91857672;1950;84.52406;1950;58.40022;1950;82.4976349;1950;348.397278;1950;152.909943;1950;0.32398336058930377;1950;0.0661946470534378
1960;3.91857672;1960;84.5606842;1960;58.3758049;1960;82.4976349;1960;348.397278;1960;153.0076;1960;0.32518040200117204;1960;0.073335978270821126
1970;4.016236;1970;84.60951;1970;58.2781448;1970;82.57088;1970;348.436829;1970;153.080841;1970;0.32564722020701053;1970;0.081514938810388321
1980;3.97961354;1980;84.60951;1980;58.25373;1980;82.5830841;1980;348.436829;1980;152.897736;1980;0.32688683534801671;1980;0.089083529160435757
1990;3.8941617;1990;84.5973053;1990;58.31477;1990;82.57088;1990;348.5159;1990;152.861115;1990;0.32660382259106052;1990;0.10043641468550675
2000;3.8941617;2000;84.53627;2000;58.3880119;2000;82.50984;2000;348.5159;2000;152.763458;2000;0.3278483074701356;2000;0.11270485549485762
2010;3.88195443;2010;84.48744;2010;58.3880119;2010;82.42439;2010;348.5159;2010;152.739029;2010;0.32908680584271022;2010;0.12704855494857625
2020;3.91857672;2020;84.5118561;2020;58.3880119;2020;82.39998;2020;348.5159;2020;152.800079;2020;0.33032569919396232;2020;0.14200262459181481
2030;3.991821;2030;84.62172;2030;58.40022;2030;82.54646;2030;348.5159;2030;152.909943;2030;0.33156826772557391;2030;0.15878780480361332
2040;3.96740627;2040;84.46303;2040;58.3758049;2040;82.5830841;2040;348.397278;2040;152.775665;2040;0.33509061691881581;2040;0.17600024414807597
2050;3.90636921;2050;84.42641;2050;58.30256;2050;82.6197052;2050;348.357758;2050;152.8245;2050;0.33708479978271461;2050;0.18765831476790673
2060;3.91857672;2060;84.45082;2060;58.2293167;2060;82.55867;2060;348.436829;2060;152.812286;2060;0.33685023151835419;2060;0.19943845942564167
2070;3.96740627;2070;83.5718842;2070;58.29035;2070;82.42439;2070;348.436829;2070;152.726822;2070;0.33813984342325726;2070;0.20944853053376883
2080;3.869747;2080;80.76418;2080;58.3758049;2080;82.55867;2080;348.436829;2080;152.8245;2080;0.33938632822812981;2080;0.21976378673665575
2090;3.540147;2090;74.42854;2090;58.31477;2090;82.47322;2090;348.436829;2090;152.787872;2090;0.34062318670689318;2090;0.22721030304879902
2100;3.33262134;2100;65.62701;2100;58.2781448;2100;82.24128;2100;348.5159;2100;152.787872;2100;0.3403754528177283;2100;0.23483993041779846
2110;3.07626581;2110;54.7013779;2110;58.3269768;2110;82.03375;2110;348.5159;2110;152.702408;2110;0.34164071124927275;2110;0.24259163182470173
2120;3.24716949;2120;42.0789223;2120;58.2293167;2120;82.0215454;2120;348.436829;2120;152.800079;2120;0.34445109389996637;2120;0.24765770439771728
2130;3.90636921;2130;29.6029549;2130;58.2049026;2130;82.14362;2130;348.397278;2130;152.555923;2130;0.34664597600493874;2130;0.25211340678121275
2140;5.16373158;2140;18.567461;2140;58.2293167;2140;81.9483;2140;348.397278;2140;152.409439;2140;0.34817930121383633;2140;0.25681325724051635
2150;6.57979059;2150;9.094516;2150;58.29035;2150;81.83843;2150;348.436829;2150;152.372818;2150;0.3489821707271164;2150;0.26242866298409984
2160;8.78933048;2160;3.22275472;2160;58.2415237;2160;81.88727;2160;348.436829;2160;152.214111;2160;0.35070358631152915;2160;0.26566362498855545
2170;12.2196112;2170;0.5615406;2170;58.1926956;2170;81.91168;2170;348.5159;2170;151.957764;2170;0.35117565701481962;2170;0.27146214178899514
2180;16.7607651;2180;0.219733268;2180;58.3269768;2180;81.88727;2180;348.5159;2180;151.628159;2180;0.35340958810623024;2180;0.27762688070314656
2190;22.5104523;2190;0.244148076;2190;58.3269768;2190;81.86285;2190;348.436829;2190;151.286362;2190;0.35745303020513153;2190;0.28348643452253786
2200;28.49208;2200;0.451673955;2200;58.25373;2200;81.76519;2200;348.397278;2200;150.8469;2200;0.36091789110986833;2200;0.28836939603869743
2210;35.1451149;2210;0.488296151;2210;58.412426;2210;81.76519;2210;348.5159;2210;150.785858;2210;0.36156972730935227;2210;0.292092654194769
2220;41.676075;2220;0.2929777;2220;58.473465;2220;81.87506;2220;348.5159;2220;150.419632;2220;0.36467122459244689;2220;0.29630420850245687
2230;49.0127258;2230;0.3051851;2230;58.49788;2230;81.91168;2230;348.397278;2230;150.163269;2230;0.37040025939960891;2230;0.30088198492385648
2240;56.93533;2240;0.390636921;2240;58.5833321;2240;81.91168;2240;348.397278;2240;149.931335;2240;0.37430025535555711;2240;0.30631427961058383
2250;62.0990639;2250;0.354014724;2250;58.9251366;2250;81.96051;2250;348.436829;2250;149.809265;2250;0.37677414517954166;2250;0.3104037598803675
2260;64.41847;2260;0.268562883;2260;59.9261436;2260;81.99713;2260;348.436829;2260;149.674973;2260;0.3791277757456733;2260;0.31638538773766278
2270;65.65142;2270;0.2563555;2270;61.183506;2270;82.2168655;2270;348.397278;2270;149.5529;2270;0.38187157573860964;2270;0.32163457136753432
2280;66.68905;2280;0.2563555;2280;62.221138;2280;82.91269;2280;348.5159;2280;149.528488;2280;0.38152127309085609;2280;0.32767723624378176
2290;67.6534348;2290;0.244148076;2290;63.00241;2290;83.47423;2290;348.5159;2290;149.333176;2290;0.38347913011598;2290;0.33280434583574953
2300;68.6788559;2300;0.3173925;2300;63.8813438;2300;83.88928;2300;348.5159;2300;149.418625;2300;0.38536847828632148;2300;0.33774834437086093
2310;69.42351;2310;0.659199834;2310;64.83352;2310;84.54848;2310;348.436829;2310;149.430832;2310;0.38869133807546441;2310;0.3427533799249245
2320;70.0827;2320;1.23294783;2320;65.59038;2320;85.5006561;2320;348.436829;2320;149.662766;2320;0.39039867581746324;2320;0.34580523087252413
2330;70.55879;2330;1.59916985;2330;66.0786743;2330;86.50166;2330;348.55542;2330;149.809265;2330;0.3898203203007421;2330;0.34879604480117193
2340;70.8639755;2340;1.8311106;2340;66.37165;2340;87.42943;2340;348.594971;2340;149.821472;2340;0.39073633052852585;2340;0.35148167363505961
2350;71.2302;2350;1.97759938;2350;66.54256;2350;88.30836;2350;348.6345;2350;149.845886;2350;0.39168006532996397;2350;0.35557115390484351
2360;71.46214;2360;2.087466;2360;66.72567;2360;89.0408;2360;348.674042;2360;150.07782;2360;0.39248538534628208;2360;0.35752433851130727
2370;71.70629;2370;2.28278446;2370;67.0674744;2370;89.8220749;2370;348.713562;2370;150.285355;2370;0.39331148272556055;2370;0.36094241157261886
2380;71.8527756;2380;2.42927337;2380;67.25059;2380;90.46907;2380;348.713562;2380;150.321976;2380;0.39492567610492513;2380;0.36399426252021866
2390;72.02368;2390;2.56355476;2390;67.39708;2390;90.90854;2390;348.832184;2390;150.602737;2390;0.39419671488545766;2390;0.36600848414563442
2400;72.23121;2400;2.722251;2400;67.51915;2400;91.37241;2400;348.8717;2400;150.749222;2400;0.39504931994869386;2400;0.3678395947141942
2410;72.51198;2410;2.8321178;2410;67.71447;2410;91.86071;2410;348.950775;2410;151.005585;2410;0.39514023284739158;2410;0.36924344615009
2420;72.8049545;2420;2.95419168;2420;67.885376;2420;92.1903152;2420;349.108917;2420;151.005585;2420;0.39385304164220208;2420;0.37162388988921791
2430;72.95145;2430;3.173925;2430;67.98303;2430;92.44667;2430;349.148468;2430;151.115448;2430;0.39471209251440137;2430;0.3733329264198737
2440;73.17118;2440;3.32041383;2440;68.27601;2440;92.61757;2440;349.188;2440;151.18869;2440;0.39562602736714209;2440;0.37565233314004942
2450;73.37871;2450;3.442488;2450;68.5323639;2450;92.69082;2450;349.188;2450;151.310776;2450;0.39726972809544187;2450;0.37607959227271337
2460;73.5374;2460;3.50352478;2460;68.66665;2460;92.86172;2460;349.227539;2460;151.322983;2460;0.3981959592770431;2460;0.37766655476546518
2470;73.61064;2470;3.540147;2470;68.78872;2470;92.9837952;2470;349.3066;2470;151.310776;2470;0.39834928282474386;2470;0.37894833216345719
2480;73.68389;2480;3.51573229;2480;68.81313;2480;93.1424942;2480;349.4252;2480;151.33519;2480;0.39774045281018738;2480;0.380413220618305
2490;73.65948;2490;3.51573229;2490;68.7521;2490;93.20353;2490;349.504272;2490;151.103241;2490;0.3979623949999333;2490;0.38145084994048889
2500;73.7083054;2500;3.51573229;2500;68.6422348;2500;93.16691;2500;349.543823;2500;151.152069;2500;0.398845023721856;2500;0.38212225714896081
2510;73.6961;2510;3.442488;2510;68.55678;2510;93.33781;2510;349.583344;2510;151.091034;2510;0.39975621806174472;2510;0.38352610858485664
2520;73.63506;2520;3.47911;2520;68.5934;2520;93.52092;2520;349.701965;2520;151.249725;2520;0.39904397109583073;2520;0.38419751579332856
2530;73.5984344;2530;3.47911;2530;68.4469147;2530;93.4843;2530;349.7415;2530;151.274155;2530;0.39991410056987492;2530;0.38511307107760845
2540;73.34208;2540;3.47911;2540;68.27601;2540;93.56975;2540;349.701965;2540;151.18869;2540;0.40223980372532686;2540;0.38462477492599251
2550;73.36649;2550;3.442488;2550;68.27601;2550;93.70403;2550;349.899628;2550;151.091034;2550;0.40020326822882196;2550;0.38621173741874432
2560;73.43974;2560;3.32041383;2560;68.34925;2560;93.75286;2560;350.01825;2560;150.968964;2560;0.39971075634407505;2560;0.38615070039979232
2570;73.3909149;2570;3.381451;2570;68.43471;2570;93.75286;2570;350.097321;2570;151.091034;2570;0.39979908642421413;2570;0.38706625568407238
2580;73.45195;2580;3.46690273;2580;68.55678;2580;93.618576;2580;350.136841;2580;150.94455;2580;0.40082741396361571;2580;0.38847010711996821
2590;73.73272;2590;3.43028045;2590;68.70327;2590;93.59416;2590;350.2159;2590;150.8713;2590;0.4011836748942319;2590;0.38895840327158415
2600;73.9036255;2600;3.60118413;2600;68.89859;2600;93.56975;2600;350.374054;2600;150.883514;2600;0.39994917664796215;2600;0.3893856624042481
2610;73.94025;2610;3.5279398;2610;68.99625;2610;93.4843;2610;350.453125;2610;150.8713;2610;0.40016904877762915;2610;0.38926358836634412
2620;73.94025;2620;3.43028045;2620;68.99625;2620;93.39885;2620;350.492676;2620;150.627151;2620;0.40124427442167865;2620;0.39066743980223995
2630;73.91583;2630;3.67442846;2630;69.05728;2630;93.37443;2630;350.5322;2630;150.67598;2630;0.40216653619488058;2630;0.39066743980223995
2640;73.9890747;2640;3.7598803;2640;69.03287;2640;93.39885;2640;350.650818;2640;150.566116;2640;0.4017221586352443;2640;0.39152195806756784
2650;74.06232;2650;3.61339164;2650;68.9596252;2650;93.3256;2650;350.650818;2650;150.419632;2650;0.40355719853105615;2650;0.3918881801812798
2660;73.9890747;2660;3.540147;2660;68.99625;2660;93.2645645;2660;350.7694;2660;150.492874;2660;0.40295744452067817;2660;0.39292580950346367
2670;73.94025;2670;3.60118413;2670;68.80093;2670;93.2645645;2670;350.888031;2670;150.309769;2670;0.40250811762278521;2670;0.3926816614276557
2680;73.91583;2680;3.540147;2680;68.6422348;2680;93.31339;2680;351.006622;2680;150.309769;2680;0.40198308397875021;2680;0.39329203161717563
2690;73.61064;2690;3.47911;2690;68.6056061;2690;93.52092;2690;351.046173;2690;150.163269;2690;0.40289638497342956;2690;0.39469588305307185
2700;73.5374;2700;3.540147;2700;68.47133;2700;93.67962;2700;351.2043;2700;150.34639;2700;0.40151085478908866;2700;0.39506210516678381
2710;73.4763641;2710;3.60118413;2710;68.49574;2710;93.66741;2710;351.3229;2710;150.3586;2710;0.40097747391250388;2710;0.39567247535630373
2720;73.37871;2720;3.66222119;2720;68.43471;2720;93.618576;2720;351.401978;2720;150.407425;2720;0.40116274825493276;2720;0.39555040131839975
2730;73.427536;2730;3.55235457;2730;68.38588;2730;93.66741;2730;351.56012;2730;150.46846;2730;0.39992184013768012;2730;0.39689321573534359
2740;73.48857;2740;3.43028045;2740;68.45912;2740;93.70403;2740;351.5206;2740;150.456253;2740;0.40248805554941863;2740;0.39609973448896768
2750;73.61064;2750;3.442488;2750;68.61781;2750;93.581955;2750;351.6392;2750;150.578323;2750;0.40201726420078587;2750;0.3967711416974396
2760;73.7083054;2760;3.51573229;2760;68.6422348;2760;93.50871;2760;351.797333;2760;150.492874;2760;0.40089934712103104;2760;0.39719840083010355
2770;73.867;2770;3.50352478;2770;68.63003;2770;93.618576;2770;351.8764;2770;150.553909;2770;0.4012451592753209;2770;0.39744254890591152
2780;73.85479;2780;3.43028045;2780;68.78872;2780;93.618576;2780;351.955475;2780;150.553909;2780;0.40153833306279185;2780;0.39744254890591152
2790;73.95245;2790;3.50352478;2790;68.94742;2790;93.59416;2790;352.074066;2790;150.688187;2790;0.40107330369111432;2790;0.39738151188695953
2800;74.0745239;2800;3.47911;2800;68.99625;2800;93.60637;2800;352.113617;2800;150.67598;2800;0.40220999361873139;2800;0.39817499313333543
2810;74.06232;2810;3.50352478;2810;69.06949;2810;93.59416;2810;352.2322;2810;150.8591;2810;0.40167067846764021;2810;0.39823603015228742
2820;74.0256958;2820;3.66222119;2820;69.03287;2820;93.643;2820;352.4299;2820;150.8713;2820;0.39971507664874883;2820;0.39902951139866333
2830;74.00128;2830;3.63780642;2830;68.89859;2830;93.6918259;2830;352.508972;2830;150.8713;2830;0.400032573753173;2830;0.39799188207647945
2840;74.08673;2840;3.540147;2840;68.78872;2840;93.80169;2840;352.5485;2840;150.932343;2840;0.40113452025518803;2840;0.39884640034180735
2850;73.96466;2850;3.61339164;2850;68.86196;2850;93.8261;2850;352.588043;2850;151.005585;2850;0.4021209276798498;2850;0.39890743736075934
2860;73.9890747;2860;3.7598803;2860;68.98404;2860;93.92377;2860;352.706635;2860;151.091034;2860;0.40168539738098291;2860;0.39915158543656731
2870;73.94025;2870;3.69884324;2870;68.87417;2870;93.9359741;2870;352.825256;2870;151.017792;2870;0.40130372932573904;2870;0.39854121524704739
2880;73.867;2880;3.5279398;2880;68.8497543;2880;93.7772751;2880;352.904327;2880;151.127655;2880;0.40156344887759465;2880;0.39866328928495137
2890;73.97687;2890;3.60118413;2890;68.86196;2890;93.887146;2890;352.9834;2890;151.03;2890;0.40204860235025169;2890;0.39982299264503923
2900;74.00128;2900;3.69884324;2900;68.83755;2900;93.9848;2900;353.062469;2900;151.103241;2900;0.40239622413616;2900;0.39982299264503923
2910;73.9890747;2910;3.65001369;2910;68.94742;2910;93.91156;2910;353.141541;2910;151.054413;2910;0.40279865313492474;2910;0.40025025177770318
2920;74.12335;2920;3.61339164;2920;69.13053;2920;93.91156;2920;353.181061;2920;151.164276;2920;0.40395193660754641;2920;0.39945677053132728
2930;74.3675;2930;3.65001369;2930;69.20377;2930;93.9725952;2930;353.260132;2930;151.152069;2930;0.40449412330913143;2930;0.4000671407208472
2940;74.23322;2940;3.69884324;2940;69.21598;2940;93.94818;2940;353.3392;2940;151.103241;2940;0.40484650163335939;2940;0.40018921475875119
2950;74.17219;2950;3.71105075;2950;69.30143;2950;93.9725952;2950;353.497345;2950;151.103241;2950;0.4037168430048001;2950;0.40110477004303108
2960;74.24543;2960;3.79650259;2960;69.20377;2960;93.96039;2960;353.576416;2960;151.017792;2960;0.40422391231725208;2960;0.40073854792931912
2970;74.29426;2970;3.69884324;2970;69.1549454;2970;94.00922;2970;353.695038;2970;151.139862;2970;0.40385117501576961;2970;0.40110477004303108
2980;74.1966;2980;3.61339164;2980;69.11832;2980;94.07025;2980;353.813629;2980;151.005585;2980;0.40354930055846244;2980;0.401654103213599
2990;74.111145;2990;3.65001369;2990;68.98404;2990;94.07025;2990;353.8927;2990;151.06662;2990;0.403897113789756;2990;0.401532029175695
3000;74.12335;3000;3.66222119;3000;69.05728;3000;94.15571;3000;353.932251;3000;151.0422;3000;0.40511052563785216;3000;0.401959288308359
3010;73.97687;3010;3.747673;3010;68.98404;3010;94.20454;3010;354.050842;3010;151.054413;3010;0.40471214753682544;3010;0.401593066194647
3020;73.9036255;3020;3.65001369;3020;68.89859;3020;94.11908;3020;354.0904;3020;150.981171;3020;0.40591664210182909;3020;0.40244758445997508
3030;73.867;3030;3.77208781;3030;68.88638;3030;94.18012;3030;354.169464;3030;150.907928;3030;0.40639847274771851;3030;0.401959288308359
3040;74.0379;3040;3.79650259;3040;68.88638;3040;94.2533646;3040;354.3276;3040;151.03;3040;0.40539208774376329;3040;0.40281380657368704
3050;74.14777;3050;3.65001369;3050;68.94742;3050;94.15571;3050;354.406677;3050;151.054413;3050;0.40591708937884319;3050;0.40281380657368704
3060;74.0745239;3060;3.69884324;3060;68.94742;3060;94.1435;3060;354.564819;3060;151.03;3060;0.40486508897339213;3060;0.403363139744255
3070;74.0745239;3070;3.63780642;3070;68.98404;3070;94.11908;3070;354.60434;3070;150.8713;3070;0.40619984308683088;3070;0.403363139744255
3080;74.29426;3080;3.69884324;3080;69.11832;3080;94.1435;3080;354.6834;3080;150.968964;3080;0.40676854730826323;3080;0.403180028687399
3090;74.5017853;3090;3.79650259;3090;69.22819;3090;94.15571;3090;354.762482;3090;150.920135;3090;0.40742810731634677;3090;0.40391247291482291
3100;74.51399;3100;3.79650259;3100;69.28922;3100;94.1312943;3100;354.920624;3100;150.932343;3100;0.40643349141894841;3100;0.40360728782006294
3110;74.42854;3110;3.73546553;3110;69.30143;3110;94.0946655;3110;354.9997;3110;150.834686;3110;0.40695548483519633;3110;0.40421765800958287
3120;74.47737;3120;3.72325826;3120;69.48454;3120;93.9725952;3120;355.078766;3120;150.761444;3120;0.407553503342387;3120;0.40409558397167888
3130;74.5262;3130;3.80871;3130;69.53337;3130;93.91156;3130;355.197357;3130;150.810272;3130;0.40733024695549452;3130;0.40488906521805479
3140;74.4651642;3140;3.80871;3140;69.39909;3140;93.94818;3140;355.2369;3140;150.822479;3140;0.40856929402563996;3140;0.40440076906643885
3150;74.47737;3150;3.747673;3150;69.32584;3150;94.03363;3150;355.3555;3150;150.822479;3150;0.40836686469903766;3150;0.40507217627491077
3160;74.39192;3160;3.69884324;3160;69.22819;3160;94.07025;3160;355.474121;3160;150.7004;3160;0.408186803587938;3160;0.40513321329386276
3170;74.379715;3170;3.747673;3170;69.19157;3170;94.15571;3170;355.671783;3170;150.822479;3170;0.4064010313218101;3170;0.40525528733176674
3180;74.39192;3180;3.73546553;3180;69.19157;3180;94.24116;3180;355.750854;3180;150.663773;3180;0.40707224920322232;3180;0.40592669454023866
3190;74.3064651;3190;3.65001369;3190;69.21598;3190;94.18012;3190;355.869476;3190;150.7004;3190;0.40680927157143543;3190;0.40568254646443069
3200;74.28205;3200;3.72325826;3200;69.16715;3200;94.21674;3200;355.948547;3200;150.651566;3200;0.40739911088070141;3200;0.40635395367290261
3210;74.24543;3210;3.79650259;3210;69.0816956;3210;94.30219;3210;355.988068;3210;150.602737;3210;0.40873886707597895;3210;0.40580462050233468
3220;74.20881;3220;3.73546553;3220;69.14274;3220;94.10687;3220;356.067139;3220;150.67598;3220;0.40925376885213965;3220;0.4064760277108066
3230;74.2210159;3230;3.67442846;3230;69.14274;3230;94.0946655;3230;356.1462;3230;150.651566;3230;0.40987147538281066;3230;0.40598773155919066
3240;74.3064651;3240;3.747673;3240;69.10611;3240;94.1435;3240;356.304352;3240;150.688187;3240;0.40900177606236293;3240;0.40684224982451855
